Timestamp,Track ID,Speed (km/h)2025-07-30T06:14:34.187182,24,135.0
2025-07-30T06:14:34.570356,24,135.0
2025-07-30T06:14:35.002074,24,135.0
2025-07-30T06:14:35.372966,24,135.0
2025-07-30T06:14:35.713804,24,135.0
2025-07-30T06:14:36.018823,24,135.0
2025-07-30T06:14:36.461324,24,135.0
2025-07-30T06:14:36.845805,24,135.0
2025-07-30T06:14:37.184962,24,135.0
2025-07-30T06:14:37.528426,24,135.0
2025-07-30T06:14:37.913828,24,135.0
2025-07-30T06:14:38.300962,24,135.0
2025-07-30T06:14:38.638880,16,62.31
2025-07-30T06:14:38.639716,24,135.0
2025-07-30T06:14:38.640457,25,70.43
2025-07-30T06:14:39.118010,16,62.31
2025-07-30T06:14:39.119017,24,135.0
2025-07-30T06:14:39.119674,25,70.43
2025-07-30T06:14:39.507980,16,62.31
2025-07-30T06:14:39.508749,24,135.0
2025-07-30T06:14:39.509430,25,70.43
2025-07-30T06:14:39.944368,16,62.31
2025-07-30T06:14:39.945105,24,135.0
2025-07-30T06:14:39.945757,25,70.43
2025-07-30T06:14:40.526293,16,62.31
2025-07-30T06:14:40.527051,24,135.0
2025-07-30T06:14:40.527681,25,70.43
2025-07-30T06:14:41.134942,16,62.31
2025-07-30T06:14:41.135633,24,135.0
2025-07-30T06:14:41.136305,25,70.43
2025-07-30T06:14:41.634924,16,62.31
2025-07-30T06:14:41.635690,24,135.0
2025-07-30T06:14:41.636353,25,70.43
2025-07-30T06:14:42.135128,16,62.31
2025-07-30T06:14:42.135908,24,135.0
2025-07-30T06:14:42.136555,25,70.43
2025-07-30T06:14:42.376165,24,135.0
2025-07-30T06:14:42.376871,25,70.43
2025-07-30T06:14:42.909518,24,135.0
2025-07-30T06:14:42.910276,25,70.43
2025-07-30T06:14:43.348272,24,135.0
2025-07-30T06:14:43.349042,25,70.43
2025-07-30T06:14:43.757512,24,135.0
2025-07-30T06:14:43.758225,25,70.43
2025-07-30T06:14:44.166413,25,70.43
2025-07-30T06:14:44.731012,25,70.43
2025-07-30T06:14:45.277077,25,70.43
2025-07-30T06:14:45.816462,25,70.43
2025-07-30T06:14:46.351099,25,70.43
2025-07-30T06:14:46.881036,25,70.43
2025-07-30T06:14:47.433672,25,70.43
2025-07-30T06:14:47.888857,25,70.43
2025-07-30T06:14:48.481215,25,70.43
2025-07-30T06:14:49.109884,25,70.43
2025-07-30T06:14:49.486901,25,70.43
2025-07-30T06:14:49.674337,25,70.43
2025-07-30T06:14:49.855483,25,70.43
2025-07-30T06:15:15.944666,90,108.0
2025-07-30T06:15:16.327633,90,108.0
2025-07-30T06:15:16.328484,98,115.71
2025-07-30T06:15:16.329397,100,115.71
2025-07-30T06:15:16.763494,90,108.0
2025-07-30T06:15:16.764366,98,115.71
2025-07-30T06:15:16.765053,100,115.71
2025-07-30T06:15:17.106549,86,85.26
2025-07-30T06:15:17.107457,90,108.0
2025-07-30T06:15:17.108237,98,115.71
2025-07-30T06:15:17.108920,100,115.71
2025-07-30T06:15:17.652345,86,85.26
2025-07-30T06:15:17.653319,90,108.0
2025-07-30T06:15:17.654285,98,115.71
2025-07-30T06:15:17.655302,100,115.71
2025-07-30T06:15:18.057172,86,85.26
2025-07-30T06:15:18.058116,90,108.0
2025-07-30T06:15:18.058892,98,115.71
2025-07-30T06:15:18.059610,100,115.71
2025-07-30T06:15:18.358120,86,85.26
2025-07-30T06:15:18.359330,90,108.0
2025-07-30T06:15:18.360160,98,115.71
2025-07-30T06:15:18.360840,100,115.71
2025-07-30T06:15:18.707231,86,85.26
2025-07-30T06:15:18.708122,90,108.0
2025-07-30T06:15:18.708848,98,115.71
2025-07-30T06:15:18.709636,100,115.71
2025-07-30T06:15:19.110400,86,85.26
2025-07-30T06:15:19.111543,90,108.0
2025-07-30T06:15:19.112271,98,115.71
2025-07-30T06:15:19.112920,100,115.71
2025-07-30T06:15:19.687483,86,85.26
2025-07-30T06:15:19.688414,90,108.0
2025-07-30T06:15:19.689168,98,115.71
2025-07-30T06:15:19.689807,100,115.71
2025-07-30T06:15:20.136088,86,85.26
2025-07-30T06:15:20.136982,90,108.0
2025-07-30T06:15:20.137665,98,115.71
2025-07-30T06:15:20.138308,100,115.71
2025-07-30T06:15:20.627157,86,85.26
2025-07-30T06:15:20.627974,90,108.0
2025-07-30T06:15:20.628682,98,115.71
2025-07-30T06:15:20.629333,100,115.71
2025-07-30T06:15:21.186935,86,85.26
2025-07-30T06:15:21.187857,90,108.0
2025-07-30T06:15:21.188628,98,115.71
2025-07-30T06:15:21.189291,100,115.71
2025-07-30T06:15:21.531856,86,85.26
2025-07-30T06:15:21.532728,90,108.0
2025-07-30T06:15:21.533475,98,115.71
2025-07-30T06:15:21.534104,100,115.71
2025-07-30T06:15:21.869645,86,85.26
2025-07-30T06:15:21.870616,90,108.0
2025-07-30T06:15:21.871310,98,115.71
2025-07-30T06:15:21.871938,100,115.71
2025-07-30T06:15:22.254170,86,85.26
2025-07-30T06:15:22.254949,90,108.0
2025-07-30T06:15:22.255640,98,115.71
2025-07-30T06:15:22.256272,100,115.71
2025-07-30T06:15:22.739364,86,85.26
2025-07-30T06:15:22.740141,90,108.0
2025-07-30T06:15:22.741004,98,115.71
2025-07-30T06:15:22.741769,100,115.71
2025-07-30T06:15:23.116252,86,85.26
2025-07-30T06:15:23.116915,90,108.0
2025-07-30T06:15:23.117515,98,115.71
2025-07-30T06:15:23.118182,100,115.71
2025-07-30T06:15:23.481309,90,108.0
2025-07-30T06:15:23.482065,98,115.71
2025-07-30T06:15:23.482727,100,115.71
2025-07-30T06:15:47.908882,158,85.26
2025-07-30T06:15:48.090671,158,85.26
2025-07-30T06:15:48.261594,158,85.26
2025-07-30T06:15:48.436022,158,85.26
2025-07-30T06:15:48.612598,158,85.26
2025-07-30T06:15:48.787749,158,85.26
2025-07-30T06:15:48.960573,158,85.26
2025-07-30T06:15:48.961264,160,70.43
2025-07-30T06:15:49.133213,158,85.26
2025-07-30T06:15:49.133958,160,70.43
2025-07-30T06:15:49.309852,158,85.26
2025-07-30T06:15:49.310907,160,70.43
2025-07-30T06:15:49.482576,158,85.26
2025-07-30T06:15:49.483249,160,70.43
2025-07-30T06:15:49.660358,158,85.26
2025-07-30T06:15:49.661143,160,70.43
2025-07-30T06:15:49.827535,158,85.26
2025-07-30T06:15:49.828197,160,70.43
2025-07-30T06:15:50.242360,158,85.26
2025-07-30T06:15:50.243314,160,70.43
2025-07-30T06:15:50.437924,156,49.09
2025-07-30T06:15:50.438585,160,70.43
2025-07-30T06:15:50.658257,156,49.09
2025-07-30T06:15:50.659054,160,70.43
2025-07-30T06:15:50.868196,160,70.43
2025-07-30T06:18:22.359478,36,180.0
2025-07-30T06:18:23.085683,36,180.0
2025-07-30T06:18:23.776167,34,135.0
2025-07-30T06:18:23.777424,36,180.0
2025-07-30T06:18:24.398776,34,135.0
2025-07-30T06:18:24.401331,36,180.0
2025-07-30T06:18:25.013306,34,135.0
2025-07-30T06:18:25.014478,36,180.0
2025-07-30T06:18:25.626169,34,135.0
2025-07-30T06:18:25.627287,36,180.0
2025-07-30T06:18:26.355008,34,135.0
2025-07-30T06:18:26.356192,36,180.0
2025-07-30T06:18:26.977215,34,135.0
2025-07-30T06:18:26.978395,36,180.0
2025-07-30T06:18:27.621826,34,135.0
2025-07-30T06:18:27.629379,36,180.0
2025-07-30T06:18:28.246637,34,135.0
2025-07-30T06:18:28.251043,36,180.0
2025-07-30T06:18:28.668490,34,135.0
2025-07-30T06:18:28.669659,36,180.0
2025-07-30T06:18:29.077287,34,135.0
2025-07-30T06:18:29.078555,36,180.0
2025-07-30T06:18:29.488702,34,135.0
2025-07-30T06:18:29.490058,36,180.0
2025-07-30T06:18:29.760682,34,135.0
2025-07-30T06:18:29.761990,36,180.0
2025-07-30T06:18:30.123787,34,135.0
2025-07-30T06:18:30.124978,36,180.0
2025-07-30T06:18:30.387041,34,135.0
2025-07-30T06:18:30.388249,36,180.0
2025-07-30T06:18:30.582457,34,135.0
2025-07-30T06:18:30.583662,36,180.0
2025-07-30T06:18:30.769843,34,135.0
2025-07-30T06:18:30.771057,36,180.0
2025-07-30T06:18:30.959677,34,135.0
2025-07-30T06:18:30.960870,36,180.0
2025-07-30T06:18:31.152182,34,135.0
2025-07-30T06:18:31.153374,36,180.0
2025-07-30T06:18:31.339331,34,135.0
2025-07-30T06:18:31.340540,36,180.0
2025-07-30T06:18:31.524565,34,135.0
2025-07-30T06:18:31.525754,36,180.0
2025-07-30T06:18:31.723848,34,135.0
2025-07-30T06:18:34.929841,20,30.0
2025-07-30T06:18:35.128179,20,30.0
2025-07-30T06:18:35.329138,20,30.0
2025-07-30T06:18:35.534843,20,30.0
2025-07-30T06:18:35.730230,20,30.0
2025-07-30T06:18:36.041475,20,30.0
2025-07-30T06:18:36.237784,20,30.0
2025-07-30T06:21:52.173804,35,81.0
2025-07-30T06:21:52.357823,35,81.0
2025-07-30T06:21:52.540398,35,81.0
2025-07-30T06:21:52.724946,35,81.0
2025-07-30T06:21:52.909205,35,81.0
2025-07-30T06:21:53.089936,35,81.0
2025-07-30T06:21:53.274338,35,81.0
2025-07-30T06:21:53.455245,35,81.0
2025-07-30T06:21:53.638420,35,81.0
2025-07-30T06:21:53.824761,35,81.0
2025-07-30T06:21:54.007922,35,81.0
2025-07-30T06:21:54.190786,35,81.0
2025-07-30T06:22:21.001062,104,135.0
2025-07-30T06:22:21.181299,104,135.0
2025-07-30T06:22:21.433905,104,135.0
2025-07-30T06:22:21.738203,86,64.8
2025-07-30T06:22:21.740777,104,135.0
2025-07-30T06:22:21.742438,107,108.0
2025-07-30T06:22:22.002622,86,64.8
2025-07-30T06:22:22.005116,104,135.0
2025-07-30T06:22:22.007033,107,108.0
2025-07-30T06:22:22.356009,86,64.8
2025-07-30T06:22:22.358515,104,135.0
2025-07-30T06:22:22.360094,107,108.0
2025-07-30T06:22:22.810532,86,64.8
2025-07-30T06:22:22.812974,104,135.0
2025-07-30T06:22:22.814384,107,108.0
2025-07-30T06:22:23.164135,86,64.8
2025-07-30T06:22:23.166617,104,135.0
2025-07-30T06:22:23.168497,107,108.0
2025-07-30T06:22:23.620225,86,64.8
2025-07-30T06:22:23.622641,104,135.0
2025-07-30T06:22:23.624198,107,108.0
2025-07-30T06:22:24.265078,86,64.8
2025-07-30T06:22:24.267669,104,135.0
2025-07-30T06:22:24.269370,107,108.0
2025-07-30T06:22:24.769017,86,64.8
2025-07-30T06:22:24.771429,104,135.0
2025-07-30T06:22:24.773033,107,108.0
2025-07-30T06:22:24.955264,86,64.8
2025-07-30T06:22:24.958436,104,135.0
2025-07-30T06:22:24.960354,107,108.0
2025-07-30T06:22:25.265859,86,64.8
2025-07-30T06:22:25.268270,104,135.0
2025-07-30T06:22:25.269915,107,108.0
2025-07-30T06:22:25.763163,86,64.8
2025-07-30T06:22:25.765164,104,135.0
2025-07-30T06:22:25.766571,107,108.0
2025-07-30T06:22:26.017938,86,64.8
2025-07-30T06:22:26.019902,104,135.0
2025-07-30T06:22:26.021290,107,108.0
2025-07-30T06:22:26.465750,86,64.8
2025-07-30T06:22:26.467649,104,135.0
2025-07-30T06:22:26.469090,107,108.0
2025-07-30T06:22:26.724567,86,64.8
2025-07-30T06:22:26.726629,104,135.0
2025-07-30T06:22:26.727913,107,108.0
2025-07-30T06:22:27.037322,86,64.8
2025-07-30T06:22:27.039470,104,135.0
2025-07-30T06:22:27.041072,107,108.0
2025-07-30T06:22:27.307804,86,64.8
2025-07-30T06:22:27.310489,104,135.0
2025-07-30T06:22:27.312185,107,108.0
2025-07-30T06:22:27.314371,120,162.0
2025-07-30T06:22:27.564884,86,64.8
2025-07-30T06:22:27.566882,104,135.0
2025-07-30T06:22:27.568327,107,108.0
2025-07-30T06:22:27.570206,120,162.0
2025-07-30T06:22:27.753899,86,64.8
2025-07-30T06:22:27.756183,104,135.0
2025-07-30T06:22:27.758059,120,162.0
2025-07-30T06:22:28.008415,86,64.8
2025-07-30T06:22:28.010401,104,135.0
2025-07-30T06:22:28.012897,120,162.0
2025-07-30T06:22:28.196267,86,64.8
2025-07-30T06:22:28.198269,104,135.0
2025-07-30T06:22:28.200088,120,162.0
2025-07-30T06:22:28.379741,86,64.8
2025-07-30T06:22:28.382327,104,135.0
2025-07-30T06:22:28.384940,119,101.25
2025-07-30T06:22:28.387602,120,162.0
2025-07-30T06:22:28.568131,104,135.0
2025-07-30T06:22:28.569770,119,101.25
2025-07-30T06:22:28.570894,120,162.0
2025-07-30T06:22:28.959601,119,101.25
2025-07-30T06:22:28.960805,120,162.0
2025-07-30T06:22:29.462888,119,101.25
2025-07-30T06:22:29.464056,120,162.0
2025-07-30T06:22:29.826072,119,101.25
2025-07-30T06:22:29.827436,120,162.0
2025-07-30T06:22:30.277262,119,101.25
2025-07-30T06:22:30.278319,120,162.0
2025-07-30T06:22:30.688489,119,101.25
2025-07-30T06:22:30.689726,120,162.0
2025-07-30T06:22:31.037756,119,101.25
2025-07-30T06:22:31.039109,120,162.0
2025-07-30T06:22:31.396245,119,101.25
2025-07-30T06:22:31.397518,120,162.0
2025-07-30T06:22:31.750735,119,101.25
2025-07-30T06:22:31.751899,120,162.0
2025-07-30T06:22:32.103606,119,101.25
2025-07-30T06:22:32.104717,120,162.0
2025-07-30T06:22:32.453999,119,101.25
2025-07-30T06:22:32.455074,120,162.0
2025-07-30T06:22:32.811536,119,101.25
2025-07-30T06:22:32.812655,120,162.0
2025-07-30T06:22:33.221846,119,101.25
2025-07-30T06:22:33.222988,120,162.0
2025-07-30T06:22:33.473210,119,101.25
2025-07-30T06:22:33.474402,120,162.0
2025-07-30T06:22:33.665114,120,162.0
2025-07-30T06:22:33.962180,120,162.0
2025-07-30T06:22:34.219667,120,162.0
2025-07-30T06:23:49.291817,214,29.45
2025-07-30T06:23:49.840776,214,29.45
2025-07-30T06:23:49.842494,229,30.0
2025-07-30T06:23:50.440294,214,29.45
2025-07-30T06:24:21.001977,291,54.0
2025-07-30T06:24:21.185734,291,54.0
2025-07-30T06:24:21.370210,291,54.0
2025-07-30T06:24:21.556388,291,54.0
2025-07-30T06:24:21.739716,291,54.0
2025-07-30T06:25:34.581128,347,147.27
2025-07-30T06:25:34.869593,347,147.27
2025-07-30T06:25:35.044617,347,147.27
2025-07-30T06:25:35.223448,347,147.27
2025-07-30T06:25:35.409107,347,147.27
2025-07-30T06:25:35.589032,347,147.27
2025-07-30T06:25:35.767121,347,147.27
2025-07-30T06:25:35.943726,347,147.27
2025-07-30T06:25:36.128311,347,147.27
2025-07-30T06:25:36.308233,347,147.27
2025-07-30T06:25:36.484619,347,147.27
2025-07-30T06:25:36.664945,347,147.27
2025-07-30T06:25:36.844182,347,147.27
2025-07-30T06:25:37.024629,347,147.27
2025-07-30T06:25:37.201165,347,147.27
2025-07-30T06:25:37.446171,347,147.27
2025-07-30T06:25:37.638255,347,147.27
2025-07-30T06:25:37.884553,347,147.27
2025-07-30T06:25:38.058431,347,147.27
2025-07-30T06:25:38.315306,347,147.27
2025-07-30T06:25:38.316789,348,55.86
2025-07-30T06:25:38.608862,347,147.27
2025-07-30T06:25:38.610054,348,55.86
2025-07-30T06:25:48.024956,369,81.0
2025-07-30T06:25:48.204572,368,73.64
2025-07-30T06:25:48.205955,369,81.0
2025-07-30T06:25:48.384764,368,73.64
2025-07-30T06:25:48.386017,369,81.0
2025-07-30T06:25:48.569994,368,73.64
2025-07-30T06:25:48.571534,369,81.0
2025-07-30T06:25:48.573299,372,101.25
2025-07-30T06:25:48.790178,368,73.64
2025-07-30T06:25:48.791818,369,81.0
2025-07-30T06:25:48.793845,372,101.25
2025-07-30T06:25:49.010579,368,73.64
2025-07-30T06:25:49.011775,369,81.0
2025-07-30T06:25:49.013651,372,101.25
2025-07-30T06:25:49.218120,368,73.64
2025-07-30T06:25:49.219322,369,81.0
2025-07-30T06:25:49.220464,372,101.25
2025-07-30T06:25:49.423454,368,73.64
2025-07-30T06:25:49.424671,369,81.0
2025-07-30T06:25:49.425802,372,101.25
2025-07-30T06:25:49.630583,368,73.64
2025-07-30T06:25:49.632088,369,81.0
2025-07-30T06:25:49.633337,372,101.25
2025-07-30T06:25:49.837860,368,73.64
2025-07-30T06:25:49.839053,369,81.0
2025-07-30T06:25:49.840177,372,101.25
2025-07-30T06:25:50.047977,369,81.0
2025-07-30T06:25:50.049649,372,101.25
2025-07-30T06:25:50.249676,369,81.0
2025-07-30T06:25:50.250916,372,101.25
2025-07-30T06:25:50.447735,372,101.25
2025-07-30T06:25:50.920235,372,101.25
2025-07-30T06:25:51.248728,372,101.25
2025-07-30T06:25:51.477767,372,101.25
2025-07-30T06:25:51.815806,372,101.25
2025-07-30T06:25:52.006670,372,101.25
2025-07-30T06:25:52.187201,372,101.25
2025-07-30T06:25:52.371549,372,101.25
2025-07-31T02:14:58.607696,29,162.0
2025-07-31T02:14:58.856122,29,162.0
2025-07-31T02:14:59.041874,29,162.0
2025-07-31T02:14:59.225893,29,162.0
2025-07-31T02:14:59.477487,29,162.0
2025-07-31T02:14:59.663636,29,162.0
2025-07-31T02:14:59.907153,29,162.0
2025-07-31T02:15:00.181157,29,162.0
2025-07-31T02:15:00.382127,29,162.0
2025-07-31T02:15:00.564887,29,162.0
2025-07-31T02:15:00.820304,29,162.0
2025-07-31T02:15:01.006518,29,162.0
2025-07-31T02:15:01.258657,29,162.0
2025-07-31T02:15:01.440348,29,162.0
2025-07-31T02:15:01.688923,29,162.0
2025-07-31T02:15:01.941135,29,162.0
2025-07-31T02:15:02.205772,29,162.0
2025-07-31T02:15:02.382848,29,162.0
2025-07-31T02:15:02.633737,29,162.0
2025-07-31T02:15:02.886580,29,162.0
2025-07-31T02:15:03.078848,29,162.0
2025-07-31T02:15:03.263982,29,162.0
2025-07-31T02:15:03.444709,29,162.0
2025-07-31T04:33:54.359316,14,202.5
2025-07-31T04:33:54.802563,14,202.5
2025-07-31T04:33:55.155174,14,202.5
2025-07-31T04:33:55.506528,14,202.5
2025-07-31T04:33:55.812756,14,202.5
2025-07-31T04:33:56.004485,14,202.5
2025-07-31T04:33:56.190062,14,202.5
2025-07-31T04:33:56.371379,14,202.5
2025-07-31T04:33:56.557130,14,202.5
2025-07-31T04:33:56.737012,14,202.5
2025-07-31T04:33:56.738462,21,270.0
2025-07-31T04:33:56.932741,14,202.5
2025-07-31T04:33:56.934144,21,270.0
2025-07-31T04:33:57.139492,14,202.5
2025-07-31T04:33:57.140823,21,270.0
2025-07-31T04:33:57.330458,14,202.5
2025-07-31T04:33:57.331911,21,270.0
2025-07-31T04:33:57.515488,14,202.5
2025-07-31T04:33:57.516935,21,270.0
2025-07-31T04:33:57.699878,14,202.5
2025-07-31T04:33:57.701210,21,270.0
2025-07-31T04:33:57.893032,14,202.5
2025-07-31T04:33:57.894348,21,270.0
2025-07-31T04:33:58.088626,14,202.5
2025-07-31T04:33:58.090262,21,270.0
2025-07-31T04:33:58.276341,14,202.5
2025-07-31T04:33:58.277638,21,270.0
2025-07-31T04:33:58.463521,14,202.5
2025-07-31T04:33:58.464979,21,270.0
2025-07-31T04:33:58.657474,14,202.5
2025-07-31T04:33:58.659111,21,270.0
2025-07-31T04:33:58.846810,14,202.5
2025-07-31T04:33:58.848171,21,270.0
2025-07-31T04:33:59.044478,14,202.5
2025-07-31T04:33:59.045938,21,270.0
2025-07-31T04:33:59.228054,14,202.5
2025-07-31T04:33:59.229485,21,270.0
2025-07-31T04:33:59.413847,14,202.5
2025-07-31T04:33:59.415283,21,270.0
2025-07-31T04:33:59.596592,14,202.5
2025-07-31T04:33:59.598038,21,270.0
2025-07-31T04:33:59.790860,21,270.0
2025-07-31T04:33:59.976726,21,270.0
2025-07-31T04:34:00.172058,21,270.0
2025-07-31T04:34:00.360062,21,270.0
2025-07-31T04:34:00.549387,21,270.0
2025-07-31T04:34:00.732504,21,270.0
2025-07-31T04:34:00.916828,21,270.0
2025-07-31T04:34:01.103324,21,270.0
2025-07-31T04:34:01.284666,21,270.0
2025-07-31T04:34:01.475662,21,270.0
